Time;Object Name;Status;Value;;;;
9:14:54;TIC Turbo Speed;;1,6;9:12:26;0:02:28;148;
9:14:54;TIC Turbo Power;;8;9:12:26;0:02:28;148;
9:14:55;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:29;149;
9:14:55;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:29;149;
9:14:56;TIC Turbo Speed;;1,6;9:12:26;0:02:30;150;
9:14:56;TIC Turbo Power;;6,1;9:12:26;0:02:30;150;
9:14:57;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:31;151;
9:14:57;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:31;151;
9:14:57;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:31;151;
9:14:58;TIC Turbo Power;;6,1;9:12:26;0:02:32;152;
9:14:58;TIC Turbo Speed;;1,6;9:12:26;0:02:32;152;
9:14:59;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:33;153;
9:14:59;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:33;153;
9:14:59;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:33;153;
9:15:01;TIC Turbo Speed;;1,6;9:12:26;0:02:35;155;
9:15:01;TIC Turbo Power;;8;9:12:26;0:02:35;155;
9:15:01;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:35;155;
9:15:01;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:35;155;
9:15:01;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:35;155;
9:15:03;TIC Turbo Speed;;1,6;9:12:26;0:02:37;157;
9:15:03;TIC Turbo Power;;8,7;9:12:26;0:02:37;157;
9:15:03;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:37;157;
9:15:03;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:37;157;
9:15:03;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:37;157;
9:15:05;TIC Turbo Speed;;1,6;9:12:26;0:02:39;159;
9:15:05;TIC Turbo Power;;6,8;9:12:26;0:02:39;159;
9:15:05;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:39;159;
9:15:05;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:39;159;
9:15:05;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:39;159;
9:15:07;TIC Turbo Speed;;1,6;9:12:26;0:02:41;161;
9:15:07;TIC Turbo Power;;7,5;9:12:26;0:02:41;161;
9:15:07;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:41;161;
9:15:07;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:41;161;
9:15:07;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:41;161;
9:15:09;TIC Turbo Speed;;1,6;9:12:26;0:02:43;163;
9:15:09;TIC Turbo Power;;6,3;9:12:26;0:02:43;163;
9:15:09;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:43;163;
9:15:09;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:43;163;
9:15:09;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:43;163;
9:15:11;TIC Turbo Speed;;1,6;9:12:26;0:02:45;165;
9:15:11;TIC Turbo Power;;8,4;9:12:26;0:02:45;165;
9:15:11;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:45;165;
9:15:11;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:45;165;
9:15:11;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:45;165;
9:15:13;TIC Turbo Speed;;1,6;9:12:26;0:02:47;167;
9:15:13;TIC Turbo Power;;6,1;9:12:26;0:02:47;167;
9:15:13;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:47;167;
9:15:13;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:47;167;
9:15:13;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:47;167;
9:15:15;TIC Turbo Speed;;1,6;9:12:26;0:02:49;169;
9:15:15;TIC Turbo Power;;7,3;9:12:26;0:02:49;169;
9:15:15;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:49;169;
9:15:15;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:49;169;
9:15:15;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:49;169;
9:15:17;TIC Turbo Speed;;1,6;9:12:26;0:02:51;171;
9:15:17;TIC Turbo Power;;8,2;9:12:26;0:02:51;171;
9:15:17;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:51;171;
9:15:17;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:51;171;
9:15:17;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:51;171;
9:15:19;TIC Turbo Speed;;1,6;9:12:26;0:02:53;173;
9:15:19;TIC Turbo Power;;8;9:12:26;0:02:53;173;
9:15:19;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:53;173;
9:15:19;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:53;173;
9:15:19;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:53;173;
9:15:21;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:55;175;
9:15:21;TIC Turbo Speed;;1,6;9:12:26;0:02:55;175;
9:15:21;TIC Turbo Power;;8,2;9:12:26;0:02:55;175;
9:15:21;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:55;175;
9:15:21;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:55;175;
9:15:23;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:57;177;
9:15:23;TIC Turbo Speed;;1,6;9:12:26;0:02:57;177;
9:15:23;TIC Turbo Power;;7,5;9:12:26;0:02:57;177;
9:15:23;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:57;177;
9:15:23;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:57;177;
9:15:25;TIC Turbo Speed;;1,6;9:12:26;0:02:59;179;
9:15:25;TIC Turbo Power;;6,5;9:12:26;0:02:59;179;
9:15:25;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:59;179;
9:15:25;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:59;179;
9:15:25;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:59;179;
9:15:27;TIC Turbo Speed;;1,6;9:12:26;0:03:01;181;
9:15:27;TIC Turbo Power;;6,1;9:12:26;0:03:01;181;
9:15:27;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:01;181;
9:15:27;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:01;181;
9:15:28;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:02;182;
9:15:29;TIC Turbo Power;;6,1;9:12:26;0:03:03;183;
9:15:29;TIC Turbo Speed;;1,6;9:12:26;0:03:03;183;
9:15:29;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:03;183;
9:15:29;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:03;183;
9:15:30;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:04;184;
9:15:31;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:05;185;
9:15:31;TIC Turbo Speed;;1,6;9:12:26;0:03:05;185;
9:15:31;TIC Turbo Power;;6,1;9:12:26;0:03:05;185;
9:15:31;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:05;185;
9:15:32;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:06;186;
9:15:33;TIC Turbo Speed;;1,6;9:12:26;0:03:07;187;
9:15:33;TIC Turbo Power;;8,2;9:12:26;0:03:07;187;
9:15:34;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:08;188;
9:15:34;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:08;188;
9:15:34;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:08;188;
9:15:35;TIC Turbo Speed;;1,6;9:12:26;0:03:09;189;
9:15:36;TIC Turbo Power;;8,2;9:12:26;0:03:10;190;
9:15:36;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:10;190;
9:15:36;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:10;190;
9:15:36;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:10;190;
9:15:38;TIC Turbo Speed;;1,6;9:12:26;0:03:12;192;
9:15:38;TIC Turbo Power;;8,2;9:12:26;0:03:12;192;
9:15:38;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:12;192;
9:15:38;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:12;192;
9:15:38;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:12;192;
9:15:40;TIC Turbo Speed;;1,6;9:12:26;0:03:14;194;
9:15:40;TIC Turbo Power;;7,5;9:12:26;0:03:14;194;
9:15:40;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:14;194;
9:15:40;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:14;194;
9:15:40;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:14;194;
9:15:42;TIC Turbo Speed;;1,6;9:12:26;0:03:16;196;
9:15:42;TIC Turbo Power;;8;9:12:26;0:03:16;196;
9:15:42;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:16;196;
9:15:42;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:16;196;
9:15:42;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:16;196;
9:15:44;TIC Turbo Speed;;1,6;9:12:26;0:03:18;198;
9:15:44;TIC Turbo Power;;7,5;9:12:26;0:03:18;198;
9:15:44;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:18;198;
9:15:44;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:18;198;
9:15:44;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:18;198;
9:15:46;TIC Turbo Speed;;1,6;9:12:26;0:03:20;200;
9:15:46;TIC Turbo Power;;8;9:12:26;0:03:20;200;
9:15:46;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:20;200;
9:15:46;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:20;200;
9:15:46;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:20;200;
9:15:48;TIC Turbo Speed;;1,6;9:12:26;0:03:22;202;
9:15:48;TIC Turbo Power;;8,2;9:12:26;0:03:22;202;
9:15:48;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:22;202;
9:15:48;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:22;202;
9:15:48;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:22;202;
9:15:50;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:24;204;
9:15:50;TIC Turbo Speed;;1,6;9:12:26;0:03:24;204;
9:15:50;TIC Turbo Power;;8;9:12:26;0:03:24;204;
9:15:50;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:24;204;
9:15:50;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:24;204;
9:15:52;TIC Turbo Speed;;1,6;9:12:26;0:03:26;206;
9:15:52;TIC Turbo Power;;8,4;9:12:26;0:03:26;206;
9:15:52;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:26;206;
9:15:52;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:26;206;
9:15:52;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:26;206;
9:15:54;TIC Turbo Speed;;1,6;9:12:26;0:03:28;208;
9:15:54;TIC Turbo Power;;5,6;9:12:26;0:03:28;208;
9:15:54;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:28;208;
9:15:54;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:28;208;
9:15:54;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:28;208;
9:15:56;TIC Turbo Speed;;1,6;9:12:26;0:03:30;210;
9:15:56;TIC Turbo Power;;7,5;9:12:26;0:03:30;210;
9:15:56;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:30;210;
9:15:56;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:30;210;
9:15:56;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:30;210;
9:15:58;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:32;212;
9:15:58;TIC Turbo Speed;;1,6;9:12:26;0:03:32;212;
9:15:58;TIC Turbo Power;;6,1;9:12:26;0:03:32;212;
9:15:58;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:32;212;
9:15:58;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:32;212;
9:16:00;TIC Turbo Speed;;1,6;9:12:26;0:03:34;214;
9:16:00;TIC Turbo Power;;6,1;9:12:26;0:03:34;214;
9:16:00;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:34;214;
9:16:00;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:34;214;
9:16:00;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:34;214;
9:16:02;TIC Turbo Speed;;1,6;9:12:26;0:03:36;216;
9:16:02;TIC Turbo Power;;8,2;9:12:26;0:03:36;216;
9:16:02;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:36;216;
9:16:02;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:36;216;
9:16:03;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:37;217;
9:16:04;TIC Turbo Speed;;1,6;9:12:26;0:03:38;218;
9:16:04;TIC Turbo Power;;6,1;9:12:26;0:03:38;218;
9:16:04;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:38;218;
9:16:04;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:38;218;
9:16:05;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:39;219;
9:16:06;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:40;220;
9:16:06;TIC Turbo Speed;;1,6;9:12:26;0:03:40;220;
9:16:06;TIC Turbo Power;;6,1;9:12:26;0:03:40;220;
9:16:07;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:41;221;
9:16:07;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:41;221;
9:16:08;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:42;222;
9:16:08;TIC Turbo Speed;;1,6;9:12:26;0:03:42;222;
9:16:08;TIC Turbo Power;;8,2;9:12:26;0:03:42;222;
9:16:09;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:43;223;
9:16:09;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:43;223;
9:16:11;TIC Turbo Speed;;1,6;9:12:26;0:03:45;225;
9:16:11;TIC Turbo Power;;5,6;9:12:26;0:03:45;225;
9:16:11;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:45;225;
9:16:11;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:45;225;
9:16:11;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:45;225;
9:16:13;TIC Turbo Speed;;1,6;9:12:26;0:03:47;227;
9:16:13;TIC Turbo Power;;8,2;9:12:26;0:03:47;227;
9:16:13;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:47;227;
9:16:13;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:47;227;
9:16:13;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:47;227;
9:16:15;TIC Turbo Speed;;1,6;9:12:26;0:03:49;229;
9:16:15;TIC Turbo Power;;8,4;9:12:26;0:03:49;229;
9:16:15;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:49;229;
9:16:15;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:49;229;
9:16:15;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:49;229;
9:16:17;TIC Turbo Speed;;1,6;9:12:26;0:03:51;231;
9:16:17;TIC Turbo Power;;8;9:12:26;0:03:51;231;
9:16:17;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:51;231;
9:16:17;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:51;231;
9:16:17;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:51;231;
9:16:19;TIC Turbo Speed;;1,6;9:12:26;0:03:53;233;
9:16:19;TIC Turbo Power;;6,5;9:12:26;0:03:53;233;
9:16:19;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:53;233;
9:16:19;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:53;233;
9:16:19;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:53;233;
9:16:21;TIC Turbo Speed;;1,6;9:12:26;0:03:55;235;
9:16:21;TIC Turbo Power;;8,2;9:12:26;0:03:55;235;
9:16:21;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:55;235;
9:16:21;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:55;235;
9:16:21;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:55;235;
9:16:23;TIC Turbo Speed;;1,6;9:12:26;0:03:57;237;
9:16:23;TIC Turbo Power;;8,4;9:12:26;0:03:57;237;
9:16:23;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:57;237;
9:16:23;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:57;237;
9:16:23;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:57;237;
9:16:25;TIC Turbo Speed;;1,6;9:12:26;0:03:59;239;
9:16:25;TIC Turbo Power;;7,3;9:12:26;0:03:59;239;
9:16:25;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:59;239;
9:16:25;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:59;239;
9:16:25;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:59;239;
9:16:27;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:01;241;
9:16:27;TIC Turbo Speed;;1,6;9:12:26;0:04:01;241;
9:16:27;TIC Turbo Power;;8;9:12:26;0:04:01;241;
9:16:27;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:01;241;
9:16:27;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:01;241;
9:16:29;TIC Turbo Speed;;1,6;9:12:26;0:04:03;243;
9:16:29;TIC Turbo Power;;5,8;9:12:26;0:04:03;243;
9:16:29;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:03;243;
9:16:29;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:03;243;
9:16:29;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:03;243;
9:16:31;TIC Turbo Speed;;1,6;9:12:26;0:04:05;245;
9:16:31;TIC Turbo Power;;6,5;9:12:26;0:04:05;245;
9:16:31;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:05;245;
9:16:31;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:05;245;
9:16:31;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:05;245;
9:16:33;TIC Turbo Speed;;1,6;9:12:26;0:04:07;247;
9:16:33;TIC Turbo Power;;6,5;9:12:26;0:04:07;247;
9:16:33;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:07;247;
9:16:33;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:07;247;
9:16:33;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:07;247;
9:16:35;TIC Turbo Speed;;1,6;9:12:26;0:04:09;249;
9:16:35;TIC Turbo Power;;8,7;9:12:26;0:04:09;249;
9:16:35;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:09;249;
9:16:35;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:09;249;
9:16:35;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:09;249;
9:16:37;TIC Turbo Speed;;1,6;9:12:26;0:04:11;251;
9:16:37;TIC Turbo Power;;7,5;9:12:26;0:04:11;251;
9:16:37;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:11;251;
9:16:37;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:11;251;
9:16:38;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:12;252;
9:16:39;TIC Turbo Speed;;1,6;9:12:26;0:04:13;253;
9:16:39;TIC Turbo Power;;7;9:12:26;0:04:13;253;
9:16:39;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:13;253;
9:16:39;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:13;253;
9:16:40;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:14;254;
9:16:41;TIC Turbo Speed;;1,6;9:12:26;0:04:15;255;
9:16:41;TIC Turbo Power;;8,4;9:12:26;0:04:15;255;
9:16:42;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:16;256;
9:16:42;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:16;256;
9:16:42;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:16;256;
9:16:43;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:17;257;
9:16:43;TIC Turbo Speed;;1,6;9:12:26;0:04:17;257;
9:16:43;TIC Turbo Power;;8,4;9:12:26;0:04:17;257;
9:16:44;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:18;258;
9:16:44;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:18;258;
9:16:45;TIC Turbo Speed;;1,6;9:12:26;0:04:19;259;
9:16:46;TIC Turbo Power;;6,1;9:12:26;0:04:20;260;
9:16:46;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:20;260;
9:16:46;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:20;260;
9:16:46;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:20;260;
9:16:48;TIC Turbo Speed;;1,6;9:12:26;0:04:22;262;
9:16:48;TIC Turbo Power;;8,7;9:12:26;0:04:22;262;
9:16:48;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:22;262;
9:16:48;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:22;262;
9:16:48;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:22;262;
9:16:50;TIC Turbo Speed;;1,6;9:12:26;0:04:24;264;
9:16:50;TIC Turbo Power;;6,1;9:12:26;0:04:24;264;
9:16:50;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:24;264;
9:16:50;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:24;264;
9:16:50;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:24;264;
9:16:52;TIC Turbo Speed;;1,6;9:12:26;0:04:26;266;
9:16:52;TIC Turbo Power;;6,5;9:12:26;0:04:26;266;
9:16:52;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:26;266;
9:16:52;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:26;266;
9:16:52;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:26;266;
9:16:54;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:28;268;
9:16:54;TIC Turbo Speed;;1,6;9:12:26;0:04:28;268;
9:16:54;TIC Turbo Power;;6,5;9:12:26;0:04:28;268;
9:16:54;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:28;268;
9:16:54;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:28;268;
9:16:56;TIC Turbo Speed;;1,6;9:12:26;0:04:30;270;
9:16:56;TIC Turbo Power;;6,1;9:12:26;0:04:30;270;
9:16:56;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:30;270;
9:16:56;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:30;270;
9:16:56;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:30;270;
9:16:58;TIC Turbo Speed;;1,6;9:12:26;0:04:32;272;
9:16:58;TIC Turbo Power;;6,1;9:12:26;0:04:32;272;
9:16:58;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:32;272;
9:16:58;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:32;272;
9:16:58;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:32;272;
9:17:00;TIC Turbo Speed;;1,6;9:12:26;0:04:34;274;
9:17:00;TIC Turbo Power;;6,1;9:12:26;0:04:34;274;
9:17:00;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:34;274;
9:17:00;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:34;274;
9:17:00;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:34;274;
9:17:02;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:36;276;
9:17:02;TIC Turbo Speed;;1,6;9:12:26;0:04:36;276;
9:17:02;TIC Turbo Power;;6,1;9:12:26;0:04:36;276;
9:17:02;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:36;276;
9:17:02;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:36;276;
9:17:04;TIC Turbo Speed;;1,6;9:12:26;0:04:38;278;
9:17:04;TIC Turbo Power;;6,5;9:12:26;0:04:38;278;
9:17:04;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:38;278;
9:17:04;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:38;278;
9:17:04;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:38;278;
9:17:06;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:40;280;
9:17:06;TIC Turbo Speed;;1,6;9:12:26;0:04:40;280;
9:17:06;TIC Turbo Power;;6,1;9:12:26;0:04:40;280;
9:17:06;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:40;280;
9:17:06;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:40;280;
9:17:08;TIC Turbo Speed;;1,6;9:12:26;0:04:42;282;
9:17:08;TIC Turbo Power;;8,2;9:12:26;0:04:42;282;
9:17:08;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:42;282;
9:17:08;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:42;282;
9:17:08;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:42;282;
9:17:10;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:44;284;
9:17:10;TIC Turbo Speed;;1,6;9:12:26;0:04:44;284;
9:17:10;TIC Turbo Power;;6,3;9:12:26;0:04:44;284;
9:17:10;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:44;284;
9:17:10;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:44;284;
9:17:12;TIC Turbo Speed;;1,6;9:12:26;0:04:46;286;
9:17:12;TIC Turbo Power;;6,5;9:12:26;0:04:46;286;
9:17:12;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:46;286;
9:17:12;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:46;286;
9:17:13;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:47;287;
9:17:14;TIC Turbo Speed;;1,6;9:12:26;0:04:48;288;
9:17:14;TIC Turbo Power;;6,5;9:12:26;0:04:48;288;
9:17:14;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:48;288;
9:17:15;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:49;289;
9:17:15;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:49;289;
9:17:16;TIC Turbo Speed;;1,6;9:12:26;0:04:50;290;
9:17:16;TIC Turbo Power;;6,1;9:12:26;0:04:50;290;
9:17:16;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:50;290;
9:17:17;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:51;291;
9:17:17;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:51;291;
9:17:18;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:52;292;
9:17:18;TIC Turbo Speed;;1,6;9:12:26;0:04:52;292;
9:17:19;TIC Turbo Power;;6,1;9:12:26;0:04:53;293;
9:17:19;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:53;293;
9:17:19;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:53;293;
9:17:21;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:55;295;
9:17:21;TIC Turbo Speed;;1,6;9:12:26;0:04:55;295;
9:17:21;TIC Turbo Power;;6,5;9:12:26;0:04:55;295;
9:17:21;TIC Gauge 2;5;9,90E+09;9:12:26;0:04:55;295;
9:17:21;TIC Gauge 3;5;9,90E+09;9:12:26;0:04:55;295;
9:17:23;TIC Turbo Speed;;1,6;9:12:26;0:04:57;297;
9:17:23;TIC Turbo Power;;7,5;9:12:26;0:04:57;297;
9:17:23;TIC Gauge 1;11;1,00E+05;9:12:26;0:04:57;297;
