Time;Object Name;Status;Value;;;;;Object Name;Value;
9:34:32;TIC Gauge 1;11;3,28E+00;9:12:26;0:22:06;;;TIC Gauge 1;3,28E+00;1326
9:34:32;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:06;;;TIC Gauge 2;9,90E+09;1326
9:34:32;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:06;;;TIC Gauge 3;9,90E+09;1326
9:34:34;;;1,6;9:12:26;0:22:08;;;;1,6;1328
9:34:34;;;8;9:12:26;0:22:08;;;;8;1328
9:34:34;TIC Gauge 1;11;3,28E+00;9:12:26;0:22:08;;;TIC Gauge 1;3,28E+00;1328
9:34:34;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:08;;;TIC Gauge 2;9,90E+09;1328
9:34:35;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:09;;;TIC Gauge 3;9,90E+09;1329
9:34:36;;;1,6;9:12:26;0:22:10;;;;1,6;1330
9:34:36;;;7,5;9:12:26;0:22:10;;;;7,5;1330
9:34:36;TIC Gauge 1;11;3,30E+00;9:12:26;0:22:10;;;TIC Gauge 1;3,30E+00;1330
9:34:36;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:10;;;TIC Gauge 2;9,90E+09;1330
9:34:37;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:11;;;TIC Gauge 3;9,90E+09;1331
9:34:38;;;1,6;9:12:26;0:22:12;;;;1,6;1332
9:34:38;;;6,1;9:12:26;0:22:12;;;;6,1;1332
9:34:38;TIC Gauge 1;11;3,30E+00;9:12:26;0:22:12;;;TIC Gauge 1;3,30E+00;1332
9:34:39;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:13;;;TIC Gauge 2;9,90E+09;1333
9:34:39;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:13;;;TIC Gauge 3;9,90E+09;1333
9:34:40;;;1,6;9:12:26;0:22:14;;;;1,6;1334
9:34:40;;;6,1;9:12:26;0:22:14;;;;6,1;1334
9:34:41;TIC Gauge 1;11;3,32E+00;9:12:26;0:22:15;;;TIC Gauge 1;3,32E+00;1335
9:34:41;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:15;;;TIC Gauge 2;9,90E+09;1335
9:34:41;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:15;;;TIC Gauge 3;9,90E+09;1335
9:34:42;;;1,6;9:12:26;0:22:16;;;;1,6;1336
9:34:43;;;6,1;9:12:26;0:22:17;;;;6,1;1337
9:34:43;TIC Gauge 1;11;3,34E+00;9:12:26;0:22:17;;;TIC Gauge 1;3,34E+00;1337
9:34:43;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:17;;;TIC Gauge 2;9,90E+09;1337
9:34:43;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:17;;;TIC Gauge 3;9,90E+09;1337
9:34:45;;;1,6;9:12:26;0:22:19;;;;1,6;1339
9:34:45;;;6,1;9:12:26;0:22:19;;;;6,1;1339
9:34:45;TIC Gauge 1;11;3,34E+00;9:12:26;0:22:19;;;TIC Gauge 1;3,34E+00;1339
9:34:45;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:19;;;TIC Gauge 2;9,90E+09;1339
9:34:45;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:19;;;TIC Gauge 3;9,90E+09;1339
9:34:47;;;1,6;9:12:26;0:22:21;;;;1,6;1341
9:34:47;;;8;9:12:26;0:22:21;;;;8;1341
9:34:47;TIC Gauge 1;11;3,36E+00;9:12:26;0:22:21;;;TIC Gauge 1;3,36E+00;1341
9:34:47;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:21;;;TIC Gauge 2;9,90E+09;1341
9:34:47;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:21;;;TIC Gauge 3;9,90E+09;1341
9:34:49;;;1,6;9:12:26;0:22:23;;;;1,6;1343
9:34:49;;;8,2;9:12:26;0:22:23;;;;8,2;1343
9:34:49;TIC Gauge 1;11;3,36E+00;9:12:26;0:22:23;;;TIC Gauge 1;3,36E+00;1343
9:34:49;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:23;;;TIC Gauge 2;9,90E+09;1343
9:34:49;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:23;;;TIC Gauge 3;9,90E+09;1343
9:34:51;;;1,6;9:12:26;0:22:25;;;;1,6;1345
9:34:51;;;6,5;9:12:26;0:22:25;;;;6,5;1345
9:34:51;TIC Gauge 1;11;3,38E+00;9:12:26;0:22:25;;;TIC Gauge 1;3,38E+00;1345
9:34:51;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:25;;;TIC Gauge 2;9,90E+09;1345
9:34:51;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:25;;;TIC Gauge 3;9,90E+09;1345
9:34:53;;;1,6;9:12:26;0:22:27;;;;1,6;1347
9:34:53;;;5,4;9:12:26;0:22:27;;;;5,4;1347
9:34:53;TIC Gauge 1;11;3,39E+00;9:12:26;0:22:27;;;TIC Gauge 1;3,39E+00;1347
9:34:53;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:27;;;TIC Gauge 2;9,90E+09;1347
9:34:53;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:27;;;TIC Gauge 3;9,90E+09;1347
9:34:55;;;1,6;9:12:26;0:22:29;;;;1,6;1349
9:34:55;;;6,1;9:12:26;0:22:29;;;;6,1;1349
9:34:55;TIC Gauge 1;11;3,39E+00;9:12:26;0:22:29;;;TIC Gauge 1;3,39E+00;1349
9:34:55;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:29;;;TIC Gauge 2;9,90E+09;1349
9:34:55;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:29;;;TIC Gauge 3;9,90E+09;1349
9:34:57;;;1,6;9:12:26;0:22:31;;;;1,6;1351
9:34:57;;;7,3;9:12:26;0:22:31;;;;7,3;1351
9:34:57;TIC Gauge 1;11;3,41E+00;9:12:26;0:22:31;;;TIC Gauge 1;3,41E+00;1351
9:34:57;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:31;;;TIC Gauge 2;9,90E+09;1351
9:34:57;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:31;;;TIC Gauge 3;9,90E+09;1351
9:34:59;;;1,6;9:12:26;0:22:33;;;;1,6;1353
9:34:59;;;6,1;9:12:26;0:22:33;;;;6,1;1353
9:34:59;TIC Gauge 1;11;3,43E+00;9:12:26;0:22:33;;;TIC Gauge 1;3,43E+00;1353
9:34:59;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:33;;;TIC Gauge 2;9,90E+09;1353
9:34:59;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:33;;;TIC Gauge 3;9,90E+09;1353
9:35:01;;;7;9:12:26;0:22:35;;;;7;1355
9:35:01;;;1,6;9:12:26;0:22:35;;;;1,6;1355
9:35:01;TIC Gauge 1;11;3,43E+00;9:12:26;0:22:35;;;TIC Gauge 1;3,43E+00;1355
9:35:01;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:35;;;TIC Gauge 2;9,90E+09;1355
9:35:01;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:35;;;TIC Gauge 3;9,90E+09;1355
9:35:03;TIC Gauge 1;11;3,45E+00;9:12:26;0:22:37;;;TIC Gauge 1;3,45E+00;1357
9:35:03;;;1,6;9:12:26;0:22:37;;;;1,6;1357
9:35:03;;;7,3;9:12:26;0:22:37;;;;7,3;1357
9:35:03;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:37;;;TIC Gauge 2;9,90E+09;1357
9:35:03;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:37;;;TIC Gauge 3;9,90E+09;1357
9:35:05;;;1,6;9:12:26;0:22:39;;;;1,6;1359
9:35:05;;;7;9:12:26;0:22:39;;;;7;1359
9:35:05;TIC Gauge 1;11;3,45E+00;9:12:26;0:22:39;;;TIC Gauge 1;3,45E+00;1359
9:35:05;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:39;;;TIC Gauge 2;9,90E+09;1359
9:35:05;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:39;;;TIC Gauge 3;9,90E+09;1359
9:35:07;;;1,6;9:12:26;0:22:41;;;;1,6;1361
9:35:07;;;7,5;9:12:26;0:22:41;;;;7,5;1361
9:35:07;TIC Gauge 1;11;3,47E+00;9:12:26;0:22:41;;;TIC Gauge 1;3,47E+00;1361
9:35:07;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:41;;;TIC Gauge 2;9,90E+09;1361
9:35:07;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:41;;;TIC Gauge 3;9,90E+09;1361
9:35:09;;;1,6;9:12:26;0:22:43;;;;1,6;1363
9:35:09;;;8;9:12:26;0:22:43;;;;8;1363
9:35:09;TIC Gauge 1;11;3,47E+00;9:12:26;0:22:43;;;TIC Gauge 1;3,47E+00;1363
9:35:09;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:43;;;TIC Gauge 2;9,90E+09;1363
9:35:09;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:43;;;TIC Gauge 3;9,90E+09;1363
9:35:11;TIC Gauge 1;11;3,48E+00;9:12:26;0:22:45;;;TIC Gauge 1;3,48E+00;1365
9:35:11;;;1,6;9:12:26;0:22:45;;;;1,6;1365
9:35:11;;;7,5;9:12:26;0:22:45;;;;7,5;1365
9:35:11;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:45;;;TIC Gauge 2;9,90E+09;1365
9:35:12;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:46;;;TIC Gauge 3;9,90E+09;1366
9:35:13;;;1,6;9:12:26;0:22:47;;;;1,6;1367
9:35:13;;;6,1;9:12:26;0:22:47;;;;6,1;1367
9:35:13;TIC Gauge 1;11;3,50E+00;9:12:26;0:22:47;;;TIC Gauge 1;3,50E+00;1367
9:35:14;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:48;;;TIC Gauge 2;9,90E+09;1368
9:35:14;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:48;;;TIC Gauge 3;9,90E+09;1368
9:35:15;;;1,6;9:12:26;0:22:49;;;;1,6;1369
9:35:15;;;7;9:12:26;0:22:49;;;;7;1369
9:35:16;TIC Gauge 1;11;3,50E+00;9:12:26;0:22:50;;;TIC Gauge 1;3,50E+00;1370
9:35:16;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:50;;;TIC Gauge 2;9,90E+09;1370
9:35:16;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:50;;;TIC Gauge 3;9,90E+09;1370
9:35:17;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:51;;;TIC Gauge 2;9,90E+09;1371
9:35:17;;;1,6;9:12:26;0:22:51;;;;1,6;1371
9:35:18;;;8,4;9:12:26;0:22:52;;;;8,4;1372
9:35:18;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:52;;;TIC Gauge 3;9,90E+09;1372
9:35:18;TIC Gauge 1;11;3,52E+00;9:12:26;0:22:52;;;TIC Gauge 1;3,52E+00;1372
9:35:20;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:54;;;TIC Gauge 3;9,90E+09;1374
9:35:20;;;1,6;9:12:26;0:22:54;;;;1,6;1374
9:35:20;;;6,1;9:12:26;0:22:54;;;;6,1;1374
9:35:20;TIC Gauge 1;11;3,52E+00;9:12:26;0:22:54;;;TIC Gauge 1;3,52E+00;1374
9:35:20;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:54;;;TIC Gauge 2;9,90E+09;1374
9:35:22;;;1,6;9:12:26;0:22:56;;;;1,6;1376
9:35:22;;;8,2;9:12:26;0:22:56;;;;8,2;1376
9:35:22;TIC Gauge 1;11;3,54E+00;9:12:26;0:22:56;;;TIC Gauge 1;3,54E+00;1376
9:35:22;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:56;;;TIC Gauge 2;9,90E+09;1376
9:35:22;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:56;;;TIC Gauge 3;9,90E+09;1376
9:35:24;;;1,6;9:12:26;0:22:58;;;;1,6;1378
9:35:24;;;8;9:12:26;0:22:58;;;;8;1378
9:35:24;TIC Gauge 1;11;3,54E+00;9:12:26;0:22:58;;;TIC Gauge 1;3,54E+00;1378
9:35:24;TIC Gauge 2;5;9,90E+09;9:12:26;0:22:58;;;TIC Gauge 2;9,90E+09;1378
9:35:24;TIC Gauge 3;5;9,90E+09;9:12:26;0:22:58;;;TIC Gauge 3;9,90E+09;1378
9:35:26;TIC Gauge 1;11;3,56E+00;9:12:26;0:23:00;;;TIC Gauge 1;3,56E+00;1380
9:35:26;;;1,6;9:12:26;0:23:00;;;;1,6;1380
9:35:26;;;8;9:12:26;0:23:00;;;;8;1380
9:35:26;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:00;;;TIC Gauge 2;9,90E+09;1380
9:35:26;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:00;;;TIC Gauge 3;9,90E+09;1380
9:35:28;;;1,6;9:12:26;0:23:02;;;;1,6;1382
9:35:28;;;8,4;9:12:26;0:23:02;;;;8,4;1382
9:35:28;TIC Gauge 1;11;3,58E+00;9:12:26;0:23:02;;;TIC Gauge 1;3,58E+00;1382
9:35:28;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:02;;;TIC Gauge 2;9,90E+09;1382
9:35:28;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:02;;;TIC Gauge 3;9,90E+09;1382
9:35:30;;;1,6;9:12:26;0:23:04;;;;1,6;1384
9:35:30;;;8,2;9:12:26;0:23:04;;;;8,2;1384
9:35:30;TIC Gauge 1;11;3,58E+00;9:12:26;0:23:04;;;TIC Gauge 1;3,58E+00;1384
9:35:30;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:04;;;TIC Gauge 2;9,90E+09;1384
9:35:30;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:04;;;TIC Gauge 3;9,90E+09;1384
9:35:32;;;1,6;9:12:26;0:23:06;;;;1,6;1386
9:35:32;;;6,8;9:12:26;0:23:06;;;;6,8;1386
9:35:32;TIC Gauge 1;11;3,59E+00;9:12:26;0:23:06;;;TIC Gauge 1;3,59E+00;1386
9:35:32;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:06;;;TIC Gauge 2;9,90E+09;1386
9:35:32;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:06;;;TIC Gauge 3;9,90E+09;1386
9:35:34;;;1,6;9:12:26;0:23:08;;;;1,6;1388
9:35:34;;;6,5;9:12:26;0:23:08;;;;6,5;1388
9:35:34;TIC Gauge 1;11;3,59E+00;9:12:26;0:23:08;;;TIC Gauge 1;3,59E+00;1388
9:35:34;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:08;;;TIC Gauge 2;9,90E+09;1388
9:35:34;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:08;;;TIC Gauge 3;9,90E+09;1388
9:35:36;;;1,6;9:12:26;0:23:10;;;;1,6;1390
9:35:36;;;6,1;9:12:26;0:23:10;;;;6,1;1390
9:35:36;TIC Gauge 1;11;3,61E+00;9:12:26;0:23:10;;;TIC Gauge 1;3,61E+00;1390
9:35:36;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:10;;;TIC Gauge 2;9,90E+09;1390
9:35:36;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:10;;;TIC Gauge 3;9,90E+09;1390
9:35:38;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:12;;;TIC Gauge 2;9,90E+09;1392
9:35:38;;;1,6;9:12:26;0:23:12;;;;1,6;1392
9:35:38;;;6,3;9:12:26;0:23:12;;;;6,3;1392
9:35:38;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:12;;;TIC Gauge 3;9,90E+09;1392
9:35:38;TIC Gauge 1;11;3,61E+00;9:12:26;0:23:12;;;TIC Gauge 1;3,61E+00;1392
9:35:40;;;1,6;9:12:26;0:23:14;;;;1,6;1394
9:35:40;;;6,8;9:12:26;0:23:14;;;;6,8;1394
9:35:40;TIC Gauge 1;11;3,63E+00;9:12:26;0:23:14;;;TIC Gauge 1;3,63E+00;1394
9:35:40;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:14;;;TIC Gauge 2;9,90E+09;1394
9:35:40;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:14;;;TIC Gauge 3;9,90E+09;1394
9:35:42;;;1,6;9:12:26;0:23:16;;;;1,6;1396
9:35:42;;;6,3;9:12:26;0:23:16;;;;6,3;1396
9:35:42;TIC Gauge 1;11;3,65E+00;9:12:26;0:23:16;;;TIC Gauge 1;3,65E+00;1396
9:35:42;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:16;;;TIC Gauge 2;9,90E+09;1396
9:35:42;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:16;;;TIC Gauge 3;9,90E+09;1396
9:35:44;;;1,6;9:12:26;0:23:18;;;;1,6;1398
9:35:44;;;6,1;9:12:26;0:23:18;;;;6,1;1398
9:35:44;TIC Gauge 1;11;3,66E+00;9:12:26;0:23:18;;;TIC Gauge 1;3,66E+00;1398
9:35:44;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:18;;;TIC Gauge 2;9,90E+09;1398
9:35:44;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:18;;;TIC Gauge 3;9,90E+09;1398
9:35:46;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:20;;;TIC Gauge 2;9,90E+09;1400
9:35:46;;;1,6;9:12:26;0:23:20;;;;1,6;1400
9:35:46;;;6,1;9:12:26;0:23:20;;;;6,1;1400
9:35:46;TIC Gauge 1;11;3,68E+00;9:12:26;0:23:20;;;TIC Gauge 1;3,68E+00;1400
9:35:47;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:21;;;TIC Gauge 3;9,90E+09;1401
9:35:48;TIC Gauge 1;11;3,68E+00;9:12:26;0:23:22;;;TIC Gauge 1;3,68E+00;1402
9:35:48;;;1,6;9:12:26;0:23:22;;;;1,6;1402
9:35:48;;;6,3;9:12:26;0:23:22;;;;6,3;1402
9:35:48;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:22;;;TIC Gauge 2;9,90E+09;1402
9:35:49;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:23;;;TIC Gauge 3;9,90E+09;1403
9:35:50;;;1,6;9:12:26;0:23:24;;;;1,6;1404
9:35:50;;;8;9:12:26;0:23:24;;;;8;1404
9:35:51;TIC Gauge 1;11;2,54E+03;9:12:26;0:23:25;;;TIC Gauge 1;2,54E+03;1405
9:35:51;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:25;;;TIC Gauge 2;9,90E+09;1405
9:35:51;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:25;;;TIC Gauge 3;9,90E+09;1405
9:35:52;;;6,1;9:12:26;0:23:26;;;;6,1;1406
9:35:52;;;1,6;9:12:26;0:23:26;;;;1,6;1406
9:35:53;TIC Gauge 1;11;2,04E+04;9:12:26;0:23:27;;;TIC Gauge 1;2,04E+04;1407
9:35:53;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:27;;;TIC Gauge 2;9,90E+09;1407
9:35:53;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:27;;;TIC Gauge 3;9,90E+09;1407
9:35:55;;;1,6;9:12:26;0:23:29;;;;1,6;1409
9:35:55;;;6,1;9:12:26;0:23:29;;;;6,1;1409
9:35:55;TIC Gauge 1;11;2,04E+04;9:12:26;0:23:29;;;TIC Gauge 1;2,04E+04;1409
9:35:55;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:29;;;TIC Gauge 2;9,90E+09;1409
9:35:55;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:29;;;TIC Gauge 3;9,90E+09;1409
9:35:57;;;1,6;9:12:26;0:23:31;;;;1,6;1411
9:35:57;;;6,1;9:12:26;0:23:31;;;;6,1;1411
9:35:57;TIC Gauge 1;11;2,04E+04;9:12:26;0:23:31;;;TIC Gauge 1;2,04E+04;1411
9:35:57;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:31;;;TIC Gauge 2;9,90E+09;1411
9:35:57;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:31;;;TIC Gauge 3;9,90E+09;1411
9:35:59;;;1,6;9:12:26;0:23:33;;;;1,6;1413
9:35:59;;;6,3;9:12:26;0:23:33;;;;6,3;1413
9:35:59;TIC Gauge 1;11;2,05E+04;9:12:26;0:23:33;;;TIC Gauge 1;2,05E+04;1413
9:35:59;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:33;;;TIC Gauge 2;9,90E+09;1413
9:35:59;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:33;;;TIC Gauge 3;9,90E+09;1413
9:36:01;;;1,6;9:12:26;0:23:35;;;;1,6;1415
9:36:01;;;6,5;9:12:26;0:23:35;;;;6,5;1415
9:36:01;TIC Gauge 1;11;2,05E+04;9:12:26;0:23:35;;;TIC Gauge 1;2,05E+04;1415
9:36:01;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:35;;;TIC Gauge 2;9,90E+09;1415
9:36:01;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:35;;;TIC Gauge 3;9,90E+09;1415
9:36:03;;;1,6;9:12:26;0:23:37;;;;1,6;1417
9:36:03;;;6,1;9:12:26;0:23:37;;;;6,1;1417
9:36:03;TIC Gauge 1;11;2,05E+04;9:12:26;0:23:37;;;TIC Gauge 1;2,05E+04;1417
9:36:03;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:37;;;TIC Gauge 2;9,90E+09;1417
9:36:03;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:37;;;TIC Gauge 3;9,90E+09;1417
9:36:05;;;1,6;9:12:26;0:23:39;;;;1,6;1419
9:36:05;;;6,1;9:12:26;0:23:39;;;;6,1;1419
9:36:05;TIC Gauge 1;11;2,05E+04;9:12:26;0:23:39;;;TIC Gauge 1;2,05E+04;1419
9:36:05;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:39;;;TIC Gauge 2;9,90E+09;1419
9:36:05;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:39;;;TIC Gauge 3;9,90E+09;1419
9:36:07;;;1,6;9:12:26;0:23:41;;;;1,6;1421
9:36:07;;;6,5;9:12:26;0:23:41;;;;6,5;1421
9:36:07;TIC Gauge 1;11;2,05E+04;9:12:26;0:23:41;;;TIC Gauge 1;2,05E+04;1421
9:36:07;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:41;;;TIC Gauge 2;9,90E+09;1421
9:36:07;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:41;;;TIC Gauge 3;9,90E+09;1421
9:36:09;;;1,6;9:12:26;0:23:43;;;;1,6;1423
9:36:09;;;6,1;9:12:26;0:23:43;;;;6,1;1423
9:36:09;TIC Gauge 1;11;2,04E+04;9:12:26;0:23:43;;;TIC Gauge 1;2,04E+04;1423
9:36:09;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:43;;;TIC Gauge 2;9,90E+09;1423
9:36:09;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:43;;;TIC Gauge 3;9,90E+09;1423
9:36:11;;;1,6;9:12:26;0:23:45;;;;1,6;1425
9:36:11;;;7;9:12:26;0:23:45;;;;7;1425
9:36:11;TIC Gauge 1;11;2,04E+04;9:12:26;0:23:45;;;TIC Gauge 1;2,04E+04;1425
9:36:11;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:45;;;TIC Gauge 2;9,90E+09;1425
9:36:11;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:45;;;TIC Gauge 3;9,90E+09;1425
9:36:13;;;1,6;9:12:26;0:23:47;;;;1,6;1427
9:36:13;;;6,1;9:12:26;0:23:47;;;;6,1;1427
9:36:13;TIC Gauge 1;11;2,04E+04;9:12:26;0:23:47;;;TIC Gauge 1;2,04E+04;1427
9:36:13;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:47;;;TIC Gauge 2;9,90E+09;1427
9:36:13;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:47;;;TIC Gauge 3;9,90E+09;1427
9:36:15;TIC Gauge 1;11;2,04E+04;9:12:26;0:23:49;;;TIC Gauge 1;2,04E+04;1429
9:36:15;;;1,6;9:12:26;0:23:49;;;;1,6;1429
9:36:15;;;7;9:12:26;0:23:49;;;;7;1429
9:36:15;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:49;;;TIC Gauge 2;9,90E+09;1429
9:36:15;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:49;;;TIC Gauge 3;9,90E+09;1429
9:36:17;;;1,6;9:12:26;0:23:51;;;;1,6;1431
9:36:17;;;8;9:12:26;0:23:51;;;;8;1431
9:36:17;TIC Gauge 1;11;2,04E+04;9:12:26;0:23:51;;;TIC Gauge 1;2,04E+04;1431
9:36:17;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:51;;;TIC Gauge 2;9,90E+09;1431
9:36:17;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:51;;;TIC Gauge 3;9,90E+09;1431
9:36:19;;;1,6;9:12:26;0:23:53;;;;1,6;1433
9:36:19;;;6,8;9:12:26;0:23:53;;;;6,8;1433
9:36:19;TIC Gauge 1;11;2,04E+04;9:12:26;0:23:53;;;TIC Gauge 1;2,04E+04;1433
9:36:19;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:53;;;TIC Gauge 2;9,90E+09;1433
9:36:19;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:53;;;TIC Gauge 3;9,90E+09;1433
9:36:21;;;1,6;9:12:26;0:23:55;;;;1,6;1435
9:36:21;;;6,5;9:12:26;0:23:55;;;;6,5;1435
9:36:21;TIC Gauge 1;11;2,04E+04;9:12:26;0:23:55;;;TIC Gauge 1;2,04E+04;1435
9:36:21;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:55;;;TIC Gauge 2;9,90E+09;1435
9:36:22;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:56;;;TIC Gauge 3;9,90E+09;1436
9:36:23;TIC Gauge 2;5;9,90E+09;9:12:26;0:23:57;;;TIC Gauge 2;9,90E+09;1437
9:36:23;;;1,6;9:12:26;0:23:57;;;;1,6;1437
9:36:23;;;6,1;9:12:26;0:23:57;;;;6,1;1437
9:36:23;TIC Gauge 3;5;9,90E+09;9:12:26;0:23:57;;;TIC Gauge 3;9,90E+09;1437
9:36:24;TIC Gauge 1;11;2,03E+04;9:12:26;0:23:58;;;TIC Gauge 1;2,03E+04;1438
9:36:25;;;1,6;9:12:26;0:23:59;;;;1,6;1439
9:36:25;;;6,1;9:12:26;0:23:59;;;;6,1;1439
9:36:26;TIC Gauge 1;11;2,03E+04;9:12:26;0:24:00;;;TIC Gauge 1;2,03E+04;1440
9:36:26;TIC Gauge 2;5;9,90E+09;9:12:26;0:24:00;;;TIC Gauge 2;9,90E+09;1440
9:36:26;TIC Gauge 3;5;9,90E+09;9:12:26;0:24:00;;;TIC Gauge 3;9,90E+09;1440
9:36:27;;;1,6;9:12:26;0:24:01;;;;1,6;1441
9:36:28;;;8,2;9:12:26;0:24:02;;;;8,2;1442
9:36:28;TIC Gauge 1;11;2,03E+04;9:12:26;0:24:02;;;TIC Gauge 1;2,03E+04;1442
9:36:28;TIC Gauge 2;5;9,90E+09;9:12:26;0:24:02;;;TIC Gauge 2;9,90E+09;1442
9:36:28;TIC Gauge 3;5;9,90E+09;9:12:26;0:24:02;;;TIC Gauge 3;9,90E+09;1442
9:36:30;;;1,6;9:12:26;0:24:04;;;;1,6;1444
9:36:30;;;8,2;9:12:26;0:24:04;;;;8,2;1444
